,Participant,Block,Condition,Trial,RT,Correct,Orientation,Agegr,Sacstart,Sacend,Sacduration,Xstart,Ystart,Xend,Yend,Amplitude,Velocity
14223,18,3,dV,15,1.252,1,3,Young,-73,151,225,730.2,518.7,736.7,514.8,0.15,59
14224,18,3,dV,16,1.788,1,2,Young,288,333,46,831,661,831.5,251.6,10.17,452
14225,18,4,AV,1,7.564,1,0,Young,566,616,51,840.1,258.3,860.8,743.8,11.95,424
14226,18,4,AV,2,5.372,1,0,Young,879,928,50,875.1,741.6,859.2,290.3,11.09,447
14227,18,4,AV,3,1.62,1,0,Young,172,239,68,1527.9,979.6,859.7,562.7,15.16,459
14228,18,4,AV,4,5.381,0,0,Young,335,378,44,868.5,585.1,817.6,274.5,7.84,364
14229,18,4,AV,5,5.161,0,0,Young,607,662,56,832.3,280.2,832.4,858,13.97,479
14230,18,4,AV,6,3.925,0,0,Young,848,892,45,836.3,833.4,836.5,616.4,5.14,231
14231,18,4,AV,7,4.204,0,0,Young,273,353,81,1866.9,1138.3,1866.9,1143.6,0.11,18
14232,18,4,AV,8,2.745,0,0,Young,760,879,120,1874.8,1128.8,820.1,352.3,25.15,474
14233,18,4,AV,9,9.762,0,0,Young,968,994,27,822.9,361.2,795.1,256.1,2.73,202
14234,18,4,AV,10,4.598,1,0,Young,288,317,30,807.1,352.1,903.6,246.7,3.24,229
14235,18,4,AV,11,1.196,1,0,Young,578,639,62,934.3,251.6,932,573.7,8.09,360
14236,18,4,AV,12,2.608,1,0,Young,993,1037,45,928.6,566.4,883.2,261.7,7.7,377
14237,18,4,AV,13,2.19,1,0,Young,-22,5,28,897.4,901.8,814.3,864.8,1.68,125
14238,18,4,AV,14,1.64,1,0,Young,179,227,49,843.2,874.3,845.5,636.6,5.58,330
14239,18,4,AV,15,2.833,1,0,Young,473,521,49,833.5,642.6,825,275.7,9.14,411
14240,18,4,AV,16,1.54,1,0,Young,800,813,14,842.1,278.5,840,250.7,0.71,73
14241,18,5,dAV,1,2.008,1,0,Young,138,179,42,585.4,658.3,716.6,345.6,8.07,382
14242,18,5,dAV,2,1.486,1,0,Young,281,319,39,730.1,350.5,790.2,209.9,3.76,286
14243,18,5,dAV,3,1.894,1,0,Young,540,597,58,816.2,207.2,907,680.1,11.87,432
14244,18,5,dAV,4,1.599,0,0,Young,784,834,51,940.8,664.5,859.5,249.3,10.44,432
14245,18,5,dAV,5,3.168,1,0,Young,94,145,52,793.7,316.3,731,608.5,7.37,386
14246,18,5,dAV,6,5.675,0,0,Young,267,312,46,731.6,618.7,891.9,331.9,7.72,372
14247,18,5,dAV,7,1.909,1,0,Young,513,538,26,906,333.4,912.7,247.1,2.21,185
14248,18,5,dAV,8,4.545,1,0,Young,142,201,60,777.6,288.6,793.4,595.5,7.68,352
14249,18,5,dAV,9,1.538,1,0,Young,361,398,38,805.5,583.8,794.5,259.4,8.13,411
14250,18,5,dAV,10,2.027,1,0,Young,679,959,281,819.2,273,794.3,722.3,11.09,403
14251,18,5,dAV,11,5.465,1,0,Young,95,143,49,791.8,483.6,677.7,655.3,4.69,275
14252,18,5,dAV,12,3.334,1,0,Young,219,266,48,690.3,653.9,809.2,240.5,10.51,405
14253,18,5,dAV,13,1.139,1,0,Young,502,671,170,827.6,245.2,885.4,927.9,16.39,447
14254,18,5,dAV,14,4.499,0,0,Young,759,813,55,830.3,901.7,674,801.2,3.58,269
14255,18,5,dAV,15,1.746,0,0,Young,998,1094,97,679.7,801.1,762.9,512.2,7.09,612
14256,18,5,dAV,16,5.883,0,0,Young,9,62,54,838.6,948.3,840.5,940.7,0.2,0
14257,18,6,V,1,1.431,1,0,Young,111,409,299,740.3,361.1,811.1,215.3,3.95,244
14258,18,6,V,2,2.515,0,0,Young,558,624,67,826.4,228.1,806.2,756.3,12.98,461
14259,18,6,V,3,1.998,0,0,Young,822,873,52,826.4,228.1,806.2,756.3,12.43,0
14260,18,6,V,4,1.88,1,0,Young,922,975,54,826.4,228.1,806.2,756.3,12.46,0
14261,18,6,V,5,3.706,0,0,Young,40,94,55,833,569.6,758.9,351.1,5.62,222
14262,18,6,V,6,1.632,0,0,Young,302,332,31,779.9,353.2,801.1,232.5,3.11,208
14263,18,6,V,7,4.869,0,0,Young,453,587,135,794.4,258.9,825.8,926.1,15.97,521
14264,18,6,V,8,1.712,1,0,Young,830,896,67,850.5,904.2,792.9,286.9,14.84,550
14265,18,6,V,9,2.262,0,0,Young,181,263,83,1847.3,1122.2,845.4,438.7,23.01,555
14266,18,6,V,10,1.801,0,0,Young,350,387,38,862,444.7,817.7,209.8,6.03,301
14267,18,6,V,11,2.523,1,0,Young,691,762,72,837.7,235.4,711.2,788.4,13.71,457
14268,18,6,V,12,3.313,0,0,Young,922,981,60,728.2,792.3,787.1,253.9,13.19,395
14269,18,6,V,13,2.206,0,0,Young,191,232,42,531.5,468.1,765.3,227.1,7.45,368
14270,18,6,V,14,1.606,1,0,Young,503,595,93,784.6,224,830.8,751.6,13.01,488
14271,18,6,V,15,1.616,1,0,Young,966,1021,56,841.6,755.5,751.8,253.7,12.42,440
14272,18,6,V,16,6.285,1,0,Young,34,77,44,553.5,484.4,812.1,306.2,6.52,297
14273,18,7,AdV,1,2.298,0,1,Young,561,591,31,811.2,337.2,845.5,195.4,3.69,230
14274,18,7,AdV,2,1.785,1,2,Young,467,508,42,792.2,890.7,840.7,632.7,6.11,248
14275,18,7,AdV,3,4.134,0,3,Young,635,683,49,853.7,627.6,858.8,192.8,10.87,399
14276,18,7,AdV,4,2.386,1,1,Young,44,101,58,810.3,777,779,312.7,11.35,380
14277,18,7,AdV,5,3.356,0,1,Young,263,291,29,783.9,315.7,943.6,300,3,203
14278,18,7,AdV,6,3.143,0,3,Young,591,666,76,934.2,292.8,856.5,956.7,15.85,501
14279,18,7,AdV,7,1.168,1,2,Young,736,797,62,869.5,953.7,891.6,352.7,14.28,446
14280,18,7,AdV,8,4.416,1,4,Young,897,927,31,898.3,341.6,902.7,229.8,2.86,184
14281,18,7,AdV,9,5.126,1,2,Young,166,212,47,690.1,782.9,772.5,366.3,10.23,419
14282,18,7,AdV,10,1.443,1,2,Young,316,346,31,775.9,378.9,774.9,245.1,3.41,215
14283,18,7,AdV,11,4.167,1,4,Young,573,620,48,806.9,252.5,793.8,737.8,11.94,430
14284,18,7,AdV,12,2.322,1,4,Young,766,816,51,810.8,725.7,804.4,264.7,11.36,428
14285,18,7,AdV,13,1.9,1,2,Young,178,225,48,857.8,966.2,901.3,539.3,10.02,368
14286,18,7,AdV,14,4.121,0,3,Young,310,364,55,908.4,544.2,913.3,212.4,8.37,410
14287,18,7,AdV,15,1.328,1,3,Young,580,632,53,911.1,202.5,931.4,799.7,14.62,466
14288,18,7,AdV,16,2.739,0,2,Young,795,849,55,949.9,772.4,897.4,237.9,13.15,421
14289,18,8,A,1,1.795,0,0,Young,165,213,49,732.1,739.1,804.4,300.2,10.85,446
14290,18,8,A,2,2.987,0,0,Young,338,376,39,814.4,316.2,836.2,195.5,3.12,246
14291,18,8,A,3,1.686,1,0,Young,527,593,67,845.7,210.3,895.8,788.8,14.21,484
14292,18,8,A,4,1.665,0,0,Young,847,901,55,917.6,780.9,825.7,284,12.26,424
14293,18,8,A,5,2.877,0,0,Young,-30,15,46,826.9,331.6,809.1,631.2,7.46,311
14294,18,8,A,6,1.927,1,0,Young,206,258,53,816.4,631.1,880.1,341.5,7.29,369
14295,18,8,A,7,1.689,0,0,Young,341,369,29,888.2,326.2,899.2,172.2,3.96,280
14296,18,8,A,8,2.505,0,0,Young,523,576,54,909.4,167.2,881.7,748.3,14.34,414
14297,18,8,A,9,4.502,1,0,Young,749,804,56,893.3,750.4,954.6,208.7,13.39,426
14298,18,8,A,10,1.401,1,0,Young,-89,168,258,782.4,475.6,804.3,560.4,2.14,182
14299,18,8,A,11,2.243,0,0,Young,264,314,51,810.1,564.7,875.5,191.7,9.46,506
14300,18,8,A,12,2.661,1,0,Young,495,555,61,867.9,196.2,901.3,781.6,14.38,460
14301,18,8,A,13,3.377,1,0,Young,736,792,57,919.8,767.7,866.7,171.3,14.7,484
14302,18,8,A,14,2.581,0,0,Young,-3,301,305,730.3,738.6,796.5,534.2,5.09,190
14303,18,8,A,15,2.445,0,0,Young,336,379,44,799,552.6,818,230.7,8.11,345
14304,18,8,A,16,2.369,0,0,Young,654,830,177,836.9,244,857.4,828.1,14.22,439
14305,18,9,dAdV,17,1.268,1,1,Young,53,76,24,666.1,368.3,578.6,432.7,2.28,159
14306,18,9,dAdV,18,3.23,1,2,Young,212,256,45,578.9,436.7,869.2,471.9,5.39,303
14307,18,9,dAdV,19,1.275,1,1,Young,349,386,38,896.3,476.7,945.4,211.2,6.8,384
14308,18,9,dAdV,20,2.73,0,2,Young,625,678,54,958.8,218.8,973.8,678.8,11.45,392
14309,18,9,dAdV,21,1.237,1,3,Young,863,909,47,977.2,665.4,965.5,222,11.05,445
14310,18,9,dAdV,22,1.467,1,3,Young,79,249,171,607.3,459.9,805.3,478.4,3.65,156
14311,18,9,dAdV,23,2.206,0,2,Young,287,322,36,807.8,457.2,839.3,208.1,6.36,315
14312,18,9,dAdV,24,1.339,1,4,Young,572,625,54,839.2,217,953.3,713.6,12.45,475
14313,18,9,dAdV,25,2.785,1,4,Young,753,803,51,966.2,713.4,845.2,216.5,12.5,445
14314,18,9,dAdV,26,4.666,1,1,Young,172,216,45,582.2,518.6,886.7,273.6,8.31,380
14315,18,9,dAdV,27,1.297,1,4,Young,457,505,49,896.4,276.8,918,783,12.4,463
14316,18,9,dAdV,28,1.323,1,3,Young,654,709,56,940.4,764.8,888.3,216.5,13.52,430
14317,18,9,dAdV,29,3.312,1,2,Young,733,754,22,940.4,764.8,888.3,216.5,14.16,0
14318,18,9,dAdV,30,1.479,1,4,Young,925,985,61,907.2,196.1,946,747,13.6,396
14319,18,9,dAdV,31,1.683,0,3,Young,297,333,37,842.3,413.8,879.8,137.9,7.08,425
14320,18,9,dAdV,32,1.402,1,4,Young,407,548,142,882.5,220.2,882.6,648.1,10.67,523
14321,18,10,AV,17,1.519,1,0,Young,677,822,146,893.4,641.2,878.4,157,12.11,469
14322,18,10,AV,18,2.06,1,0,Young,985,1091,107,893.4,641.2,878.4,157,12.51,0
14323,18,10,AV,19,1.556,0,0,Young,255,285,31,791.1,289.4,935.2,168.9,4.1,274
14324,18,10,AV,20,1.152,1,0,Young,450,506,57,928.3,170.3,946.3,621.6,11.32,499
14325,18,10,AV,21,1.444,1,0,Young,630,670,41,958.4,623.2,933.2,206.1,10.45,534
14326,18,10,AV,22,1.206,1,0,Young,898,957,60,934.6,198.8,937.1,606.1,10.21,452
14327,18,10,AV,23,1.866,1,0,Young,59,105,47,817.6,219.4,786.2,388.6,4.36,270
14328,18,10,AV,24,2.038,0,0,Young,312,348,37,792.4,402.6,822.1,156.6,6.31,352
14329,18,10,AV,25,3.502,1,0,Young,769,823,55,849.9,177.7,862,674.3,12.36,373
14330,18,10,AV,26,3.739,0,0,Young,991,1038,48,859.2,666.1,881.9,208.7,11.4,434
14331,18,10,AV,27,1.432,1,0,Young,160,212,53,561.8,488.6,866.3,232.3,8.55,364
14332,18,10,AV,28,3.115,0,0,Young,454,505,52,874.7,239.2,889.5,780.3,13.26,487
14333,18,10,AV,29,1.378,1,0,Young,693,745,53,871.1,757.2,875,194.1,13.85,482
14334,18,10,AV,30,3.621,1,0,Young,969,1019,51,900.1,189.5,745.5,689.1,12.72,424
14335,18,10,AV,31,2.242,1,0,Young,20,296,277,794.7,262.7,851.5,256.7,1.07,396
14336,18,10,AV,32,3.688,0,0,Young,639,645,7,888.4,226.9,907.8,212.3,0.52,68
14337,18,11,dA,17,2.658,1,0,Young,913,925,13,920.2,204.1,888.2,193.2,0.66,66
14338,18,11,dA,18,4.283,0,0,Young,-5,30,36,793.1,574.7,690.6,512.1,2.42,133
14339,18,11,dA,19,4.628,0,0,Young,172,218,47,691.5,505.7,854.2,263.5,6.8,409
14340,18,11,dA,20,6.072,1,0,Young,397,456,60,868.8,234.8,886.2,175.9,1.55,55
14341,18,11,dA,21,1.596,1,0,Young,628,681,54,902.5,175.4,902.1,175.5,0.01,37
14342,18,11,dA,22,1.594,0,0,Young,744,1030,287,901.3,169.9,902.6,169.7,0.02,12
14343,18,11,dA,23,2.225,0,0,Young,-106,46,153,1149.8,312,1346.5,398,4.09,0
14344,18,11,dA,24,1.816,1,0,Young,142,190,49,594.8,627.9,921.5,354.2,9.03,360
14345,18,11,dA,25,4.033,0,0,Young,280,309,30,933.4,363.9,925.4,208,3.99,258
14346,18,11,dA,26,2.314,0,0,Young,786,794,9,932.9,192.1,956.4,188.4,0.45,55
14347,18,11,dA,27,3.638,0,0,Young,-16,18,35,792.4,401.5,790.7,242.4,4.05,270
14348,18,11,dA,28,4.835,0,0,Young,291,310,20,792.7,268.4,854.2,298.1,1.37,127
14349,18,11,dA,29,4.008,0,0,Young,651,682,32,792.7,268.4,854.2,298.1,1.38,0
14350,18,11,dA,30,1.514,1,0,Young,710,733,24,792.7,268.4,854.2,298.1,1.38,0
14351,18,11,dA,31,4.131,0,0,Young,208,271,64,789.1,789,834,276.7,12.54,492
14352,18,11,dA,32,1.204,0,0,Young,512,537,26,851,276.6,838.8,163.3,2.93,249
14353,18,12,V,17,1.21,1,0,Young,275,295,21,812.8,209.9,863.8,163.1,1.54,109
14354,18,12,V,18,4.189,0,0,Young,544,548,5,861.4,157,848,153,0.27,57
14355,18,12,V,19,1.179,1,0,Young,217,273,57,903.2,791.2,961.5,309.6,11.81,521
14356,18,12,V,20,1.052,1,0,Young,379,404,26,974.6,300.5,986.1,196.6,2.68,211
14357,18,12,V,21,1.205,1,0,Young,754,898,145,984.9,209.1,979.3,214.3,0.17,143
14358,18,12,V,22,1.249,1,0,Young,17,249,233,776.6,392.7,792.9,452.4,1.53,186
14359,18,12,V,23,3.248,1,0,Young,275,318,44,796.9,446,822.4,225.1,5.63,330
14360,18,12,V,24,4.189,0,0,Young,210,258,49,763.8,518.8,808.7,253.4,6.74,413
14361,18,12,V,25,1.701,1,0,Young,500,517,18,814.3,239.2,813.4,198.3,1.05,98
14362,18,12,V,26,1.448,0,0,Young,690,702,13,815.2,209.3,814.4,215.5,0.16,46
14363,18,12,V,27,2.751,1,0,Young,193,216,24,789.1,238.4,887.8,216.4,1.93,150
14364,18,12,V,28,1.154,1,0,Young,97,283,187,804.9,212.1,873.5,262.4,1.82,120
14365,18,12,V,29,1.145,1,0,Young,405,428,24,882.8,250,935.9,196.7,1.69,139
14366,18,12,V,30,2.464,0,0,Young,166,273,108,736.5,746.4,808.8,322,10.48,402
14367,18,12,V,31,2.407,1,0,Young,318,342,25,805.8,313.5,812,208.1,2.71,208
14368,18,12,V,32,1.181,1,0,Young,150,187,38,760.9,410.3,917.2,216.8,5.72,313
14369,18,13,dV,17,2.065,0,4,Young,380,394,15,919.4,223.8,898.9,197.4,0.78,75
14370,18,13,dV,18,1.675,1,1,Young,721,725,5,918.9,198.6,928.6,191.7,0.25,54
14371,18,13,dV,19,1.759,1,3,Young,940,945,6,927.7,198.5,913.7,203.2,0.29,43
14372,18,13,dV,20,2.827,0,3,Young,-4,16,21,1302.3,462.1,1323.4,425.6,0.94,0
14373,18,13,dV,21,2.561,0,3,Young,138,290,153,770.3,773.3,833,318.2,11.17,81
14374,18,13,dV,22,1.607,1,1,Young,379,405,27,841.4,307.3,827.1,193.8,2.93,215
14375,18,13,dV,23,6.006,0,1,Young,164,250,87,1804,1065.8,913.7,391.4,21.76,643
14376,18,13,dV,24,1.288,0,2,Young,326,369,44,908.2,378.4,884.4,225.4,3.93,323
14377,18,13,dV,25,2.021,0,4,Young,644,652,9,891.5,235.6,862.3,237,0.55,65
14378,18,13,dV,26,2.258,0,4,Young,17,57,41,556.7,625.3,560.8,470.3,3.79,234
14379,18,13,dV,27,6.008,0,4,Young,221,260,40,563.5,477.9,812.6,214.1,8.08,366
14380,18,13,dV,28,1.954,0,4,Young,478,498,21,829.1,212.7,826.3,155.5,1.48,130
14381,18,13,dV,29,2.397,1,4,Young,165,200,36,588.7,415.9,820.1,276.1,5.55,291
14382,18,13,dV,30,2.369,1,2,Young,311,337,27,826,273.9,878,143.6,3.49,280
14383,18,13,dV,31,2.264,0,3,Young,66,93,28,920.1,718.6,795.4,719.8,2.24,132
14384,18,13,dV,32,5.793,0,2,Young,206,264,59,813.6,716.3,888.6,242.3,11.78,446
14385,18,14,A,17,2.449,1,0,Young,473,489,17,899.7,223.1,857.3,203.9,0.93,78
14386,18,14,A,18,1.259,1,0,Young,323,347,25,796.9,249.9,877.6,189.2,2.17,148
14387,18,14,A,19,1.557,0,0,Young,633,641,9,872.1,183.5,846.2,177.8,0.51,62
14388,18,14,A,20,3.885,0,0,Young,29,43,15,798.6,471.7,819.5,447.5,0.72,56
14389,18,14,A,21,2.055,1,0,Young,151,178,28,798.6,471.7,819.5,447.5,0.72,0
14390,18,14,A,22,4.589,0,0,Young,215,262,48,830.7,428.7,833.1,225.3,5.18,316
14391,18,14,A,23,2.783,0,0,Young,998,1006,9,826,215.7,850.5,212.9,0.46,54
14392,18,14,A,24,7.981,1,0,Young,163,217,55,622.1,560.5,823.6,240.5,8.84,405
14393,18,14,A,25,5.135,0,0,Young,359,380,22,828.2,215.4,803.8,128.9,2.28,201
14394,18,14,A,26,1.763,0,0,Young,928,969,42,857.1,137.7,687.4,445.7,8.44,460
14395,18,14,A,27,1.148,1,0,Young,24,64,41,1355.7,637.7,1349.8,404,5.79,0
14396,18,14,A,28,1.357,1,0,Young,161,202,42,597.4,486.9,872.5,323,6.52,318
14397,18,14,A,29,1.454,1,0,Young,374,401,28,885.9,324,903.3,225.9,2.53,175
14398,18,14,A,30,1.3,0,0,Young,599,619,21,885.9,324,903.3,225.9,2.55,0
14399,18,14,A,31,3.592,0,0,Young,147,186,40,573.3,461.4,824.2,223.8,7.58,386
14400,18,14,A,32,1.469,1,0,Young,361,381,21,830.8,225.9,823.4,177.7,1.25,92
14401,18,15,dAV,17,1.704,1,0,Young,71,101,31,714.6,471.8,565.3,478.5,2.72,149
14402,18,15,dAV,18,1.71,1,0,Young,192,234,43,591.1,482.6,837.9,173.1,9.05,395
14403,18,15,dAV,19,1.429,0,0,Young,530,548,19,868.5,169,890.9,144,0.77,88
14404,18,15,dAV,20,1.191,1,0,Young,155,198,44,642.2,388,815.5,297.2,3.94,301
14405,18,15,dAV,21,3.95,0,0,Young,384,402,19,832.3,284.7,801.1,245.6,1.16,115
14406,18,15,dAV,22,1.726,0,0,Young,988,994,7,855.1,242.3,837.5,240.2,0.33,52
14407,18,15,dAV,23,1.89,0,0,Young,163,217,55,617,564.9,842.7,255.8,8.77,394
14408,18,15,dAV,24,1.031,1,0,Young,391,414,24,849.6,234.6,827.6,170.4,1.7,151
14409,18,15,dAV,25,1.687,0,0,Young,-103,71,175,784.5,266.7,785.8,456.2,4.8,495
14410,18,15,dAV,26,5.338,0,0,Young,216,261,46,789.1,437.2,814.6,199.2,6.07,372
14411,18,15,dAV,27,1.353,0,0,Young,566,573,8,836.3,199.8,849.4,186,0.43,53
14412,18,15,dAV,28,1.101,1,0,Young,40,100,61,572.4,553.3,801.2,257,8.53,341
14413,18,15,dAV,29,0.966,1,0,Young,271,292,22,809.6,246.9,842.7,151.9,2.52,199
14414,18,15,dAV,30,1.585,0,0,Young,42,86,45,732.4,430.3,784.8,248.8,4.71,360
14415,18,15,dAV,31,2.202,0,0,Young,217,246,30,785,250.9,832.6,318.1,1.93,201
14416,18,15,dAV,32,1.235,1,0,Young,366,505,140,863.5,318.4,849.1,312,0.31,255
14417,18,16,AdV,17,2.287,1,1,Young,747,760,14,846.4,279.2,883.2,274.7,0.69,69
14418,18,16,AdV,18,1.358,1,4,Young,-8,213,222,797.3,520.5,762.4,463.3,1.56,271
14419,18,16,AdV,19,1.246,0,3,Young,277,323,47,767.3,453,908.3,232.5,6.18,339
14420,18,16,AdV,20,1.327,1,1,Young,565,581,17,909,223.6,920.5,193.6,0.8,78
14421,18,16,AdV,21,5.406,0,4,Young,199,223,25,781.7,199,855.1,236.2,1.67,145
14422,18,16,AdV,22,1.328,1,4,Young,638,649,12,864.7,215.5,829.1,212.1,0.67,69
14423,18,16,AdV,23,2.09,1,1,Young,870,880,11,846.8,212.2,885.2,234.1,0.91,94
14424,18,16,AdV,24,2.7,1,2,Young,72,122,51,812.2,284.8,744.2,520,6.05,349
14425,18,16,AdV,25,2.006,1,4,Young,205,248,44,748.2,533.8,948.3,210.5,8.95,438
14426,18,16,AdV,26,3.731,0,2,Young,507,518,12,954.8,204.5,948.2,179.9,0.65,65
14427,18,16,AdV,27,4.758,1,1,Young,213,232,20,765.3,198.4,819,237.4,1.42,111
14428,18,16,AdV,28,2.427,1,3,Young,561,570,10,806.8,237.8,785.1,235.6,0.41,48
14429,18,16,AdV,29,1.937,1,1,Young,151,193,43,718.1,568.8,823.4,237.1,8.55,424
14430,18,16,AdV,30,1.283,1,1,Young,331,351,21,821,226.5,780.2,191.8,1.17,111
14431,18,16,AdV,31,2.218,0,1,Young,197,215,19,757.6,183.8,833.9,187,1.42,120
14432,18,16,AdV,32,1.281,1,4,Young,569,582,14,834.5,202.5,839.5,172.8,0.77,55
14433,18,17,AV,33,2.041,0,0,Young,171,195,25,762.9,226.8,871.4,211,2.06,154
14434,18,17,AV,34,2.432,0,0,Young,454,467,14,868.6,211.4,854.2,178.2,0.9,73
14435,18,17,AV,35,2.363,1,0,Young,28,90,63,519.5,484.2,783.1,273.2,7.18,261
14436,18,17,AV,36,2.703,0,0,Young,241,267,27,794.5,264.4,928.2,179.4,3.32,256
14437,18,17,AV,37,1.273,1,0,Young,733,738,6,918.5,195.7,912,179.2,0.44,57
14438,18,17,AV,38,1.046,1,0,Young,147,172,26,745.2,185.9,874.5,194.3,2.42,173
14439,18,17,AV,39,1.53,1,0,Young,225,245,21,796.1,259.7,855.9,214.3,1.61,148
14440,18,17,AV,40,1.019,1,0,Young,969,978,10,846,223.4,860.3,207.1,0.5,59
14441,18,17,AV,41,1.081,1,0,Young,158,191,34,662.5,346.9,818.8,203.9,4.66,276
14442,18,17,AV,42,1.1,1,0,Young,440,445,6,832.3,202.3,824.3,193.2,0.28,52
14443,18,17,AV,43,1.212,1,0,Young,225,249,25,800,219.8,837,118.2,2.71,214
14444,18,17,AV,44,1.036,1,0,Young,353,385,33,800,219.8,837,118.2,2.71,0
14445,18,17,AV,45,2.175,0,0,Young,719,763,45,800,219.8,837,118.2,2.71,0
14446,18,17,AV,46,1.473,0,0,Young,-81,154,236,574.4,488.4,774.5,249.9,7.04,159
14447,18,17,AV,47,1.73,0,0,Young,213,238,26,783,257.3,907.7,220.1,2.51,154
14448,18,17,AV,48,2.966,0,0,Young,419,488,70,903.5,203.6,901.9,167.9,0.92,84
14449,18,18,V,33,1.357,0,0,Young,628,799,172,903.5,203.6,901.9,167.9,0.92,0
14450,18,18,V,34,1.237,1,0,Young,-22,17,40,735.5,634.2,582.1,514.5,4.03,247
14451,18,18,V,35,1.271,1,0,Young,192,234,43,589.5,516.1,824,187.4,9.34,404
14452,18,18,V,36,2.317,0,0,Young,-24,19,44,793.9,229.7,800.6,363.8,3.43,263
14453,18,18,V,37,1.295,0,0,Young,165,343,179,813,405.9,855.8,170,6.08,155
14454,18,18,V,38,1.036,0,0,Young,590,599,10,878.6,137.4,911.5,131.5,0.63,67
14455,18,18,V,39,1.294,1,0,Young,62,85,24,802,270.2,758.6,194.3,2.11,142
14456,18,18,V,40,1.094,1,0,Young,190,218,29,771,196.7,932.7,210.3,3.04,214
14457,18,18,V,41,1.71,0,0,Young,467,481,15,940.8,216.2,933.5,176.1,1.04,83
14458,18,18,V,42,1.523,1,0,Young,161,202,42,597.1,430.5,841.9,293.4,5.69,266
14459,18,18,V,43,1.123,1,0,Young,297,327,31,860.7,299.3,877.8,138.3,4.15,294
14460,18,18,V,44,2.626,1,0,Young,116,156,41,701.8,463.5,821.6,258.2,5.65,342
14461,18,18,V,45,1.098,1,0,Young,417,427,11,820.1,248.2,809.1,227.5,0.57,58
14462,18,18,V,46,2.643,0,0,Young,306,323,18,765.2,219,815.8,211.7,0.96,98
14463,18,18,V,47,2.174,1,0,Young,20,45,26,642.7,494.3,783.7,477.6,2.61,159
14464,18,18,V,48,1.38,0,0,Young,224,268,45,800.9,496.4,853.7,266,5.9,365
14465,18,19,dAdV,33,5.838,1,1,Young,610,663,54,848.8,261.9,824.4,753.4,12.08,395
14466,18,19,dAdV,34,1.162,1,1,Young,161,198,38,601.6,401.2,843.9,244.6,5.99,298
14467,18,19,dAdV,35,1.599,1,4,Young,503,557,55,870.5,265.4,906,613,8.71,402
14468,18,19,dAdV,36,0.93,1,3,Young,672,743,72,870.5,265.4,906,613,8.46,0
14469,18,19,dAdV,37,1.459,0,4,Young,774,817,44,920.6,608.1,853.8,237.7,9.35,407
14470,18,19,dAdV,38,1.475,0,1,Young,274,301,28,978.8,764.1,979.1,763.4,0.02,20
14471,18,19,dAdV,39,2.755,1,4,Young,362,444,83,987.9,770.8,986.1,764.8,0.14,25
14472,18,19,dAdV,40,3.266,0,1,Young,494,513,20,987.9,770.8,986.1,764.8,0.14,0
14473,18,19,dAdV,41,1.532,1,2,Young,716,752,37,988.6,766.2,799.8,733.2,3.46,170
14474,18,19,dAdV,42,1.322,0,3,Young,897,936,40,810.9,733.8,869,462.8,6.69,341
14475,18,19,dAdV,43,1.313,0,2,Young,152,192,41,599.9,498,892,259.9,8.05,367
14476,18,19,dAdV,44,3.965,1,4,Young,407,433,27,910.6,264.4,888.3,192.7,1.89,128
14477,18,19,dAdV,45,1.971,1,4,Young,606,665,60,901.5,201.2,906.1,803,14.71,477
14478,18,19,dAdV,46,1.989,0,3,Young,964,990,27,912.3,783.9,800.3,701.4,2.79,198
14479,18,19,dAdV,47,1.274,0,1,Young,206,256,51,830.1,521.1,900.5,249.2,6.99,379
14480,18,19,dAdV,48,1.479,1,2,Young,493,657,165,900.4,252.1,961.4,830.7,14.12,455
14481,18,20,A,33,1.538,1,0,Young,981,1037,57,983.6,831.2,943.3,293.8,13.06,407
14482,18,20,A,34,1.15,1,0,Young,302,343,42,709.9,553.6,830.6,233.7,8.34,406
14483,18,20,A,35,1.128,1,0,Young,653,716,64,857.6,237.4,890.6,791.3,13.57,415
14484,18,20,A,36,5.183,0,0,Young,776,911,136,877.5,730.3,893.1,760.8,0.77,136
14485,18,20,A,37,1.425,1,0,Young,981,1050,70,905.7,775.8,859.8,238.5,13.2,547
14486,18,20,A,38,2.85,1,0,Young,170,219,50,860.9,650.3,800.3,288.3,9.06,435
14487,18,20,A,39,1.165,1,0,Young,467,531,65,804.1,276.7,788.7,869,14.31,483
14488,18,20,A,40,5.987,0,0,Young,761,806,46,800.3,865.1,709.6,734.3,3.44,359
14489,18,20,A,41,1.168,1,0,Young,832,852,21,800.3,865.1,709.6,734.3,3.47,0
14490,18,20,A,42,1.091,0,0,Young,167,214,48,883.1,782.6,982,360.9,10.44,416
14491,18,20,A,43,1.422,0,0,Young,319,347,29,980.3,366.8,973,233.5,3.41,215
14492,18,20,A,44,1.984,1,0,Young,504,555,52,980.9,244.3,985.7,749.3,12.42,428
14493,18,20,A,45,3.868,0,0,Young,580,899,320,1004,725.6,993.2,405.9,7.83,322
14494,18,20,A,46,1.303,0,0,Young,984,1014,31,1002.5,398.5,994.7,247.9,3.84,253
14495,18,20,A,47,3.144,1,0,Young,180,225,46,794.2,202.3,797.5,437.5,5.99,396
14496,18,20,A,48,1.792,0,0,Young,420,456,37,828.7,460.6,870.6,212.6,6.35,348
14497,18,21,dA,33,1.603,0,0,Young,687,775,89,905,232.4,947.2,672.1,10.95,303
