,Unnamed: 0,Participant,Block,Condition,Trial,RT,Correct,Orientation,Agegr,Sacstart,Sacend,Sacduration,Xstart,Ystart,Xend,Yend,Amplitude,Velocity,Larger,Duration
2505,2762,4,13,V,26,2.189,0,0,Young,234,262,29,797.4,231.1,975.4,237.6,3.33,238,False,0.013991596638655462
2506,2763,4,13,V,27,2.15,1,0,Young,521,629,109,943.3,254.1,1490.7,407.8,10.75,280,False,0.038392857142857145
2507,2764,4,13,V,28,2.532,1,0,Young,753,814,62,1514.4,411.8,936.8,272.0,11.13,549,False,0.02027322404371585
2508,2765,4,13,V,29,13.563,0,0,Young,197,263,67,965.8,733.3,911.6,291.4,10.92,656,False,0.016646341463414635
2509,2766,4,13,V,30,2.105,1,0,Young,420,478,59,920.3,292.4,964.8,283.4,0.86,93,False,0.009247311827956989
2510,2767,4,13,V,31,1.648,0,0,Young,684,962,279,983.1,308.0,941.6,363.6,1.61,654,False,0.0024617737003058107
2511,2768,4,13,V,32,2.09,0,0,Young,200,250,51,880.3,614.5,980.6,282.9,8.48,549,False,0.015446265938069217
2512,2769,4,14,dA,17,2.265,1,0,Young,457,497,41,988.1,275.5,1149.6,320.9,3.22,278,False,0.011582733812949641
2513,2770,4,14,dA,18,3.95,1,0,Young,675,716,42,1170.9,328.8,997.0,255.8,3.73,312,False,0.011955128205128205
2514,2771,4,14,dA,19,1.829,0,0,Young,968,1033,66,982.4,261.2,980.5,667.4,10.1,516,False,0.01957364341085271
2515,2772,4,14,dA,20,4.836,1,0,Young,167,217,51,1384.2,379.5,956.2,306.9,8.09,459,False,0.017625272331154684
2516,2773,4,14,dA,21,1.073,1,0,Young,407,458,52,934.9,315.4,1304.8,242.2,7.11,293,False,0.024266211604095565
2517,2774,4,14,dA,22,3.388,0,0,Young,658,694,37,1245.1,273.8,878.0,257.5,6.83,379,False,0.018021108179419525
2518,2775,4,14,dA,23,4.979,0,0,Young,364,407,44,860.2,261.9,1210.3,328.1,6.72,313,False,0.02146964856230032
2519,2776,4,14,dA,24,1.027,0,0,Young,523,528,6,1225.2,354.8,1225.7,344.1,0.27,58,False,0.004655172413793104
2520,2777,4,14,dA,25,1.728,1,0,Young,614,661,48,1230.5,331.9,881.7,228.1,6.99,307,False,0.02276872964169381
2521,2778,4,14,dA,26,3.714,1,0,Young,982,1099,118,897.1,260.2,1173.9,341.1,5.54,345,False,0.016057971014492755
2522,2779,4,14,dA,27,0.902,1,0,Young,304,331,28,851.4,261.3,984.5,284.0,2.55,180,False,0.014166666666666666
2523,2780,4,14,dA,28,1.034,1,0,Young,392,478,87,966.5,300.3,1336.7,390.9,7.2,387,False,0.018604651162790697
2524,2781,4,14,dA,29,4.093,0,0,Young,640,692,53,1335.7,421.0,944.6,255.2,8.35,562,False,0.014857651245551601
2525,2782,4,14,dA,30,0.97,0,0,Young,200,240,41,867.8,298.7,977.8,341.7,2.32,190,False,0.012210526315789472
2526,2783,4,14,dA,31,1.058,0,0,Young,381,444,64,989.3,356.5,1050.3,533.7,4.59,326,False,0.014079754601226993
2527,2784,4,14,dA,32,1.238,1,0,Young,657,699,43,1059.0,547.0,993.2,469.7,2.27,248,False,0.009153225806451613
2528,2785,4,15,AV,17,8.539,0,0,Young,809,856,48,995.0,462.0,994.1,274.1,4.76,500,False,0.009519999999999999
2529,2786,4,15,AV,18,1.556,1,0,Young,369,421,53,819.6,260.5,745.9,553.8,7.49,404,False,0.01853960396039604
2530,2787,4,15,AV,19,3.819,0,0,Young,645,699,55,745.3,586.4,777.1,278.4,7.72,484,False,0.015950413223140496
2531,2788,4,15,AV,20,1.158,0,0,Young,-93,214,308,805.7,261.8,1125.9,948.4,17.35,744,False,0.023319892473118282
2532,2789,4,15,AV,21,18.075,0,0,Young,350,417,68,1137.8,922.3,849.0,206.8,17.95,750,False,0.02393333333333333
2533,2790,4,15,AV,22,5.956,0,0,Young,656,724,69,870.9,193.2,1337.0,261.1,8.81,385,False,0.022883116883116884
2534,2791,4,15,AV,23,1.298,0,0,Young,868,921,54,1324.1,281.7,905.0,185.3,8.15,463,False,0.017602591792656587
2535,2792,4,15,AV,24,0.983,1,0,Young,180,228,49,1650.2,160.3,1004.6,329.5,12.5,594,False,0.021043771043771045
2536,2793,4,15,AV,25,1.814,1,0,Young,452,490,39,1013.8,324.8,944.2,292.4,1.54,192,False,0.008020833333333333
2537,2794,4,15,AV,26,0.958,0,0,Young,541,606,66,934.5,297.8,1366.4,399.1,8.36,477,False,0.017526205450733752
2538,2795,4,15,AV,27,2.062,1,0,Young,658,703,46,1359.7,406.4,1159.9,342.2,4.01,366,False,0.010956284153005464
2539,2796,4,15,AV,28,0.94,1,0,Young,808,852,45,1125.7,332.0,963.1,296.8,3.15,293,False,0.010750853242320819
2540,2797,4,15,AV,29,1.199,0,0,Young,-17,43,61,955.0,276.4,821.9,647.2,9.54,413,False,0.02309927360774818
2541,2798,4,15,AV,30,14.457,1,0,Young,275,326,52,807.8,679.7,867.6,368.6,7.75,614,False,0.012622149837133551
2542,2799,4,15,AV,31,2.645,1,0,Young,743,873,131,867.7,363.0,923.4,646.8,7.11,286,False,0.024860139860139862
2543,2800,4,15,AV,32,1.003,1,0,Young,905,922,18,940.6,607.2,942.2,557.2,1.23,86,False,0.014302325581395348
2544,2801,4,16,dAdV,17,7.335,0,4,Young,-49,270,320,773.2,257.5,819.7,292.9,1.25,449,False,0.0027839643652561247
2545,2802,4,16,dAdV,18,1.643,1,4,Young,312,348,37,845.0,268.1,942.1,275.5,1.82,193,False,0.009430051813471504
2546,2803,4,16,dAdV,19,9.849,1,2,Young,523,634,112,957.0,293.7,1093.4,600.1,8.05,440,False,0.01829545454545455
2547,2804,4,16,dAdV,20,2.998,1,2,Young,818,877,60,1114.6,587.9,927.4,238.5,9.41,627,False,0.015007974481658692
2548,2805,4,16,dAdV,21,1.432,0,2,Young,449,494,46,828.1,276.3,895.3,536.5,6.67,324,False,0.02058641975308642
2549,2806,4,16,dAdV,22,0.866,0,3,Young,654,706,53,903.7,545.5,845.8,297.3,6.33,447,False,0.014161073825503356
2550,2807,4,16,dAdV,23,0.698,0,2,Young,168,237,70,828.9,844.4,802.8,339.7,12.2,595,False,0.020504201680672268
2551,2808,4,16,dAdV,24,1.344,1,4,Young,458,536,79,827.3,344.7,1177.8,666.0,10.2,553,False,0.018444846292947556
2552,2809,4,16,dAdV,25,0.962,0,2,Young,928,977,50,1195.8,685.9,569.5,706.8,11.18,450,False,0.024844444444444443
2553,2810,4,16,dAdV,26,0.955,1,4,Young,-75,324,400,1076.0,425.7,881.3,381.4,3.77,481,False,0.007837837837837838
2554,2811,4,16,dAdV,27,5.144,1,4,Young,360,405,46,892.1,413.3,1017.6,280.1,4.11,390,False,0.01053846153846154
2555,2812,4,16,dAdV,28,3.352,1,3,Young,900,924,25,1038.4,274.8,1167.0,265.4,2.4,194,False,0.012371134020618556
2556,2813,4,16,dAdV,29,1.128,1,1,Young,355,378,24,878.2,299.9,965.9,307.1,1.64,164,False,0.01
2557,2814,4,16,dAdV,30,5.813,1,1,Young,573,620,48,952.5,316.9,1115.9,418.1,3.97,247,False,0.016072874493927126
2558,2815,4,16,dAdV,31,2.182,1,1,Young,684,730,47,1146.3,448.2,1308.5,556.1,3.98,205,False,0.019414634146341463
2559,2816,4,16,dAdV,32,3.043,1,3,Young,781,825,45,1285.1,454.0,937.3,237.5,8.44,470,False,0.01795744680851064
2560,2817,4,17,dAV,33,3.773,1,0,Young,343,464,122,818.8,239.3,1155.5,723.3,13.42,489,False,0.027443762781186095
2561,2818,4,17,dAV,34,0.756,1,0,Young,565,642,78,1123.6,737.1,918.1,272.6,12.03,654,False,0.018394495412844037
2562,2819,4,17,dAV,35,1.894,0,0,Young,754,790,37,927.9,287.3,890.9,242.4,1.34,225,False,0.005955555555555556
2563,2820,4,17,dAV,36,5.06,1,0,Young,229,274,46,896.2,310.7,998.4,414.3,3.24,279,False,0.011612903225806452
2564,2821,4,17,dAV,37,3.368,1,0,Young,387,452,66,1006.5,442.9,1043.9,446.9,0.7,175,False,0.004
2565,2822,4,17,dAV,38,1.004,1,0,Young,523,560,38,1044.2,449.3,981.1,291.7,4.16,305,False,0.013639344262295083
2566,2823,4,17,dAV,39,2.016,1,0,Young,622,657,36,974.1,305.2,990.8,260.1,1.2,187,False,0.006417112299465241
2567,2824,4,17,dAV,40,2.176,0,0,Young,900,938,39,993.7,284.9,1003.4,549.2,6.65,495,False,0.013434343434343436
2568,2825,4,17,dAV,41,1.933,1,0,Young,174,217,44,808.3,318.1,993.9,329.9,3.46,254,False,0.013622047244094488
2569,2826,4,17,dAV,42,0.765,1,0,Young,451,490,40,999.2,340.4,1104.8,430.5,3.0,290,False,0.010344827586206896
2570,2827,4,17,dAV,43,7.495,0,0,Young,649,690,42,1119.2,434.7,1013.4,297.0,4.0,342,False,0.011695906432748537
2571,2828,4,17,dAV,44,1.901,0,0,Young,372,391,20,881.6,257.3,912.9,242.8,0.69,80,False,0.008624999999999999
2572,2829,4,17,dAV,45,0.468,1,0,Young,681,693,13,924.0,257.2,955.7,252.7,0.6,65,False,0.00923076923076923
2573,2830,4,17,dAV,46,3.137,1,0,Young,65,133,69,1580.6,316.4,979.4,356.4,11.0,412,False,0.02669902912621359
2574,2831,4,17,dAV,47,2.037,0,0,Young,258,296,39,968.8,361.3,1024.0,320.7,1.46,226,False,0.006460176991150443
2575,2832,4,17,dAV,48,3.165,0,0,Young,706,723,18,1035.7,311.2,1016.8,284.1,0.78,71,False,0.010985915492957746
2576,2833,4,18,dV,33,1.202,1,1,Young,133,359,227,1935.6,1060.9,940.9,284.8,24.62,664,False,0.03707831325301205
2577,2834,4,18,dV,34,1.837,1,1,Young,506,530,25,949.5,313.3,931.2,247.1,1.73,160,False,0.0108125
2578,2835,4,18,dV,35,7.457,0,3,Young,149,226,78,714.9,1159.4,922.4,489.3,15.61,685,False,0.02278832116788321
2579,2836,4,18,dV,36,1.71,1,2,Young,308,354,47,928.1,495.0,895.4,335.6,4.07,499,False,0.008156312625250501
2580,2837,4,18,dV,37,2.603,0,2,Young,432,469,38,902.6,312.2,914.8,270.0,1.1,185,False,0.005945945945945947
2581,2838,4,18,dV,38,1.921,0,4,Young,695,715,21,928.7,257.1,932.8,232.5,0.64,80,False,0.008
2582,2839,4,18,dV,39,1.968,1,2,Young,245,268,24,828.5,252.0,919.5,268.9,1.75,146,False,0.011986301369863013
2583,2840,4,18,dV,40,2.604,0,1,Young,681,688,8,895.2,276.5,872.8,275.9,0.42,58,False,0.007241379310344827
2584,2841,4,18,dV,41,2.164,1,1,Young,135,184,50,1336.5,318.6,957.8,316.8,7.0,432,False,0.016203703703703703
2585,2842,4,18,dV,42,1.761,0,3,Young,292,331,40,940.9,328.8,912.1,239.0,2.36,272,False,0.008676470588235294
2586,2843,4,18,dV,43,1.019,1,2,Young,-16,49,66,1007.4,166.9,1470.0,100.4,8.7,351,False,0.024786324786324785
2587,2844,4,18,dV,44,1.946,1,4,Young,195,254,60,1480.5,110.1,916.6,199.3,10.65,544,False,0.01957720588235294
2588,2845,4,18,dV,45,7.197,0,4,Young,423,456,34,892.8,216.5,846.8,254.7,1.3,180,False,0.007222222222222223
2589,2846,4,18,dV,46,2.605,0,3,Young,226,270,45,865.7,401.7,853.6,289.6,2.86,344,False,0.008313953488372093
2590,2847,4,18,dV,47,0.795,1,4,Young,700,717,18,859.8,292.8,848.7,259.1,0.89,82,False,0.010853658536585367
2591,2848,4,18,dV,48,0.892,1,4,Young,349,368,20,828.7,271.6,756.9,298.1,1.5,116,False,0.01293103448275862
2592,2849,4,19,AdV,33,2.063,1,4,Young,610,636,27,767.7,307.5,806.3,269.9,1.2,100,False,0.012
2593,2850,4,19,AdV,34,2.134,0,1,Young,30,93,64,1679.8,869.7,1962.3,1081.3,6.44,432,False,0.01490740740740741
2594,2851,4,19,AdV,35,2.471,1,1,Young,204,277,74,1961.6,1069.6,989.7,557.6,20.03,685,False,0.02924087591240876
2595,2852,4,19,AdV,36,2.138,1,1,Young,358,418,61,994.4,539.1,1007.9,325.2,5.38,442,False,0.012171945701357465
2596,2853,4,19,AdV,37,2.263,1,2,Young,581,600,20,1020.6,334.3,981.1,302.7,1.09,89,False,0.012247191011235956
2597,2854,4,19,AdV,38,4.541,0,2,Young,151,219,69,1755.6,618.0,958.9,368.0,15.43,605,False,0.025504132231404956
2598,2855,4,19,AdV,39,4.637,1,2,Young,300,343,44,954.3,356.6,901.0,246.6,2.98,318,False,0.009371069182389937
2599,2856,4,19,AdV,40,0.754,1,3,Young,984,1000,17,909.0,242.6,914.3,203.6,1.01,90,False,0.011222222222222222
2600,2857,4,19,AdV,41,1.084,1,4,Young,-29,12,42,756.0,321.4,860.3,311.4,1.95,202,False,0.009653465346534653
2601,2858,4,19,AdV,42,5.296,1,1,Young,258,283,26,881.8,315.7,934.3,244.7,2.06,169,False,0.012189349112426036
2602,2859,4,19,AdV,43,1.141,1,3,Young,35,55,21,874.4,303.9,808.6,268.1,1.53,110,False,0.01390909090909091
2603,2860,4,19,AdV,44,2.381,1,4,Young,181,213,33,829.0,287.5,1008.6,287.2,3.34,199,False,0.01678391959798995
2604,2861,4,19,AdV,45,2.388,0,4,Young,862,877,16,986.9,296.1,969.2,272.2,0.7,61,False,0.011475409836065573
2605,2862,4,19,AdV,46,3.912,1,2,Young,155,219,65,1654.8,608.3,962.6,340.0,14.07,599,False,0.023489148580968282
2606,2863,4,19,AdV,47,0.923,1,3,Young,295,337,43,953.4,326.8,905.8,263.3,1.85,247,False,0.007489878542510122
2607,2864,4,19,AdV,48,1.363,1,4,Young,611,631,21,900.5,251.1,877.8,216.7,0.98,92,False,0.010652173913043479
2608,2865,4,20,dA,33,7.03,0,0,Young,-2,237,240,2392.4,860.0,844.3,329.6,28.27,422,True,0.06699052132701422
2609,2866,4,20,dA,34,2.031,0,0,Young,366,391,26,852.1,344.5,917.4,268.7,2.29,217,False,0.010552995391705068
2610,2867,4,20,dA,35,15.878,1,0,Young,50,73,24,953.0,239.1,873.3,235.9,1.49,96,False,0.015520833333333333
2611,2868,4,20,dA,36,4.637,0,0,Young,242,264,23,900.5,237.5,952.9,260.0,1.14,111,False,0.01027027027027027
2612,2869,4,20,dA,37,4.193,1,0,Young,912,925,14,946.3,292.5,918.5,302.1,0.57,53,False,0.010754716981132074
2613,2870,4,20,dA,38,13.917,0,0,Young,10,110,101,907.4,222.4,844.3,243.1,1.29,232,False,0.005560344827586207
2614,2871,4,20,dA,39,1.098,1,0,Young,323,360,38,848.7,255.9,950.6,199.7,2.39,248,False,0.009637096774193549
2615,2872,4,20,dA,40,1.103,1,0,Young,599,652,54,957.6,176.9,1236.0,263.4,5.64,345,False,0.01634782608695652
2616,2873,4,20,dA,41,2.323,0,0,Young,734,784,51,1261.0,275.1,1500.2,295.6,4.4,316,False,0.013924050632911394
2617,2874,4,20,dA,42,1.28,1,0,Young,876,933,58,1524.2,301.2,943.8,184.2,11.06,559,False,0.019785330948121647
2618,2875,4,20,dA,43,1.718,1,0,Young,67,120,54,1303.2,401.5,883.0,248.8,8.68,311,False,0.02790996784565916
2619,2876,4,20,dA,44,3.786,0,0,Young,421,472,52,909.2,270.4,1299.2,277.9,7.23,320,False,0.022593750000000003
2620,2877,4,20,dA,45,3.21,0,0,Young,572,610,39,1301.3,274.7,900.5,191.4,7.74,410,False,0.018878048780487804
2621,2878,4,20,dA,46,1.956,1,0,Young,929,1051,123,917.4,197.9,927.8,339.1,3.63,413,False,0.008789346246973365
2622,2879,4,20,dA,47,4.397,0,0,Young,467,513,47,905.3,305.9,985.7,531.4,5.86,362,False,0.016187845303867403
2623,2880,4,20,dA,48,1.047,0,0,Young,668,718,51,1007.2,558.0,867.0,276.9,7.52,655,False,0.01148091603053435
2624,2881,4,21,A,33,1.526,1,0,Young,357,385,29,912.7,287.8,846.3,216.7,2.21,154,False,0.01435064935064935
2625,2882,4,21,A,34,2.674,0,0,Young,472,513,42,862.7,246.9,933.9,261.5,1.38,140,False,0.009857142857142856
2626,2883,4,21,A,35,5.57,1,0,Young,745,850,106,960.4,257.3,1342.7,490.0,9.16,377,False,0.02429708222811671
2627,2884,4,21,A,36,6.787,0,0,Young,943,1017,75,1364.8,487.1,869.8,196.3,11.69,554,False,0.021101083032490975
2628,2885,4,21,A,37,4.31,0,0,Young,125,154,30,906.0,305.8,1035.9,317.8,2.44,125,False,0.01952
2629,2886,4,21,A,38,1.741,0,0,Young,468,514,47,1008.7,332.3,1223.7,390.6,4.24,276,False,0.015362318840579712
2630,2887,4,21,A,39,0.89,1,0,Young,665,707,43,1244.9,413.4,952.5,287.4,6.28,286,False,0.02195804195804196
2631,2888,4,21,A,40,1.254,1,0,Young,182,234,53,1058.7,434.2,846.7,237.5,6.36,479,False,0.0132776617954071
2632,2889,4,21,A,41,2.556,0,0,Young,493,530,38,873.7,266.1,960.8,325.4,2.22,247,False,0.008987854251012147
2633,2890,4,21,A,42,12.954,0,0,Young,693,751,59,964.7,338.5,792.6,816.9,12.02,680,False,0.017676470588235293
2634,2891,4,21,A,43,0.8,1,0,Young,923,982,60,786.3,834.7,838.0,266.9,13.81,761,False,0.018147174770039423
2635,2892,4,21,A,44,1.641,1,0,Young,106,129,24,901.4,241.2,806.4,260.1,1.84,132,False,0.01393939393939394
2636,2893,4,21,A,45,0.884,1,0,Young,346,437,92,840.2,276.8,1074.7,462.8,6.41,313,False,0.020479233226837062
2637,2894,4,21,A,46,8.371,0,0,Young,535,583,49,1062.4,489.9,887.0,292.8,5.94,501,False,0.011856287425149702
2638,2895,4,21,A,47,1.981,1,0,Young,867,1064,198,895.7,300.0,1192.7,410.9,6.18,363,False,0.01702479338842975
2639,2896,4,21,A,48,0.827,0,0,Young,424,463,40,862.3,243.9,984.3,283.1,2.49,239,False,0.010418410041841006
2640,2897,4,22,dAdV,33,8.187,0,4,Young,645,683,39,994.0,285.9,846.1,187.7,3.74,306,False,0.012222222222222223
2641,2898,4,22,dAdV,34,3.172,1,4,Young,866,1089,224,839.4,237.9,847.4,236.4,0.15,313,False,0.00047923322683706066
2642,2899,4,22,dAdV,35,2.603,1,3,Young,192,222,31,803.7,254.9,983.7,252.1,3.36,222,False,0.015135135135135135
2643,2900,4,22,dAdV,36,2.294,0,2,Young,494,534,41,968.9,287.2,1111.4,359.3,3.22,230,False,0.014
2644,2901,4,22,dAdV,37,4.562,1,1,Young,724,735,12,1057.3,303.9,1032.1,280.5,0.76,78,False,0.009743589743589744
2645,2902,4,22,dAdV,38,0.892,1,1,Young,973,1041,69,1023.1,280.0,945.3,766.4,12.01,412,False,0.029150485436893202
2646,2903,4,22,dAdV,39,5.678,1,3,Young,238,264,27,924.8,365.9,951.6,212.5,3.95,320,False,0.01234375
2647,2904,4,22,dAdV,40,1.108,1,3,Young,564,584,21,970.2,264.7,987.3,203.0,1.62,118,False,0.013728813559322034
2648,2905,4,22,dAdV,41,5.494,1,2,Young,446,469,24,904.9,261.6,1009.3,222.0,2.2,174,False,0.012643678160919542
2649,2906,4,22,dAdV,42,1.245,1,3,Young,644,689,46,1004.8,246.8,1379.2,212.0,6.98,296,False,0.023581081081081083
2650,2907,4,22,dAdV,43,1.947,1,3,Young,831,891,61,1380.1,196.7,908.4,228.5,8.77,441,False,0.019886621315192744
2651,2908,4,22,dAdV,44,0.851,1,1,Young,179,226,48,1094.9,288.1,879.7,267.6,4.04,254,False,0.015905511811023624
2652,2909,4,22,dAdV,45,1.283,0,2,Young,767,796,30,883.8,311.9,1030.5,274.0,2.9,176,False,0.016477272727272726
2653,2910,4,22,dAdV,46,2.562,1,1,Young,828,870,43,1001.4,265.5,863.0,231.4,2.73,180,False,0.015166666666666667
2654,2911,4,22,dAdV,47,0.989,0,2,Young,211,236,26,780.4,237.8,902.8,245.7,2.29,160,False,0.0143125
2655,2912,4,22,dAdV,48,1.606,1,4,Young,414,463,50,896.5,281.1,1087.0,541.8,7.44,345,False,0.021565217391304348
2656,2913,4,23,V,33,0.874,1,0,Young,635,674,40,1100.0,552.5,863.8,265.0,8.43,502,False,0.016792828685258963
2657,2914,4,23,V,34,8.529,0,0,Young,994,1057,64,878.4,290.4,1131.6,623.5,9.51,400,False,0.023775
2658,2915,4,23,V,35,0.884,1,0,Young,358,390,33,865.6,287.0,1049.6,284.2,3.43,203,False,0.016896551724137933
2659,2916,4,23,V,36,1.602,1,0,Young,422,465,44,1038.1,303.8,1120.1,412.7,3.15,300,False,0.010499999999999999
2660,2917,4,23,V,37,1.393,0,0,Young,596,645,50,1125.4,439.5,907.4,233.6,6.61,469,False,0.014093816631130065
2661,2918,4,23,V,38,0.867,1,0,Young,957,1017,61,904.2,237.3,1201.8,382.5,6.64,396,False,0.016767676767676768
2662,2919,4,23,V,39,9.805,1,0,Young,203,279,77,741.8,741.8,920.8,224.2,13.16,622,False,0.021157556270096464
2663,2920,4,23,V,40,3.826,0,0,Young,517,575,59,930.8,231.4,1323.1,366.2,8.03,333,False,0.024114114114114113
2664,2921,4,23,V,41,9.122,0,0,Young,730,780,51,1340.9,352.8,897.7,209.7,8.97,566,False,0.015848056537102476
2665,2922,4,23,V,42,1.607,0,0,Young,194,240,47,778.7,203.3,985.9,265.2,4.18,297,False,0.014074074074074074
2666,2923,4,23,V,43,2.406,0,0,Young,454,532,79,977.0,287.6,1219.2,579.6,8.56,277,False,0.030902527075812276
2667,2924,4,23,V,44,6.21,0,0,Young,698,751,54,1213.3,582.9,944.0,289.6,8.85,626,False,0.01413738019169329
2668,2925,4,23,V,45,0.975,1,0,Young,192,263,72,639.1,837.8,840.4,232.1,15.13,689,False,0.02195936139332366
2669,2926,4,23,V,46,3.301,0,0,Young,478,711,234,858.8,264.0,1220.3,553.0,9.84,421,False,0.0233729216152019
2670,2927,4,23,V,47,1.662,1,0,Young,939,991,53,1221.0,472.5,1423.0,622.5,5.17,360,False,0.014361111111111111
2671,2928,4,23,V,48,2.845,1,0,Young,370,425,56,869.7,335.2,1016.5,862.7,13.0,687,False,0.018922852983988356
2672,2929,4,24,AV,33,7.507,0,0,Young,493,534,42,1025.0,872.5,912.9,847.6,2.05,222,False,0.009234234234234234
2673,2930,4,24,AV,34,5.156,1,0,Young,793,866,74,888.6,846.6,887.0,189.8,15.96,769,False,0.020754226267880364
2674,2931,4,24,AV,35,2.39,0,0,Young,197,250,54,917.9,567.5,894.0,226.4,8.58,590,False,0.014542372881355932
2675,2932,4,24,AV,36,0.673,1,0,Young,490,579,90,895.7,239.4,1354.3,442.7,9.89,341,False,0.02900293255131965
2676,2933,4,24,AV,37,1.58,1,0,Young,881,943,63,1354.8,446.9,889.2,843.6,12.63,612,False,0.020637254901960785
2677,2934,4,24,AV,38,2.442,1,0,Young,92,146,55,902.6,592.1,895.9,402.0,4.72,344,False,0.013720930232558139
2678,2935,4,24,AV,39,0.999,1,0,Young,197,231,35,905.2,394.6,795.6,178.7,5.88,354,False,0.016610169491525422
2679,2936,4,24,AV,40,2.553,1,0,Young,457,511,55,798.7,208.7,1179.6,439.7,9.17,463,False,0.01980561555075594
2680,2937,4,24,AV,41,0.684,1,0,Young,648,688,41,1210.3,465.4,789.1,174.6,10.73,531,False,0.020207156308851226
2681,2938,4,24,AV,42,3.851,1,0,Young,205,253,49,775.0,488.1,872.8,227.5,6.84,567,False,0.012063492063492063
2682,2939,4,24,AV,43,4.007,0,0,Young,474,522,49,888.4,224.2,1159.0,282.3,5.25,296,False,0.017736486486486486
2683,2940,4,24,AV,44,0.582,0,0,Young,766,804,39,1172.7,259.8,824.2,265.4,6.48,332,False,0.019518072289156627
2684,2941,4,24,AV,45,2.197,1,0,Young,330,408,79,812.8,300.7,1177.3,563.4,9.39,238,False,0.03945378151260504
2685,2942,4,24,AV,46,2.002,0,0,Young,549,599,51,1192.5,547.7,910.9,250.2,9.11,559,False,0.016296958855098388
2686,2943,4,24,AV,47,3.302,1,0,Young,938,967,30,919.4,266.9,1077.2,252.0,2.97,172,False,0.017267441860465117
2687,2944,4,24,AV,48,0.745,1,0,Young,232,259,28,867.6,267.1,990.0,249.8,2.32,163,False,0.014233128834355827
2688,2945,4,25,dV,49,5.023,0,2,Young,420,469,50,977.1,279.1,1233.2,295.1,4.77,257,False,0.018560311284046692
2689,2946,4,25,dV,50,1.316,1,3,Young,577,625,49,1263.6,300.8,1530.3,309.2,4.86,328,False,0.014817073170731708
2690,2947,4,25,dV,51,8.157,1,1,Young,753,817,65,1567.2,305.5,915.2,234.2,12.07,514,False,0.023482490272373542
2691,2948,4,25,dV,52,3.287,0,1,Young,161,234,74,976.2,979.4,825.2,432.1,13.14,585,False,0.022461538461538463
2692,2949,4,25,dV,53,4.145,1,3,Young,335,374,40,838.8,439.6,802.4,317.2,3.17,323,False,0.00981424148606811
2693,2950,4,25,dV,54,1.369,1,4,Young,643,670,28,814.6,303.6,923.2,358.5,2.46,199,False,0.01236180904522613
2694,2951,4,25,dV,55,0.929,0,1,Young,854,886,33,911.4,394.8,793.7,221.8,4.92,336,False,0.014642857142857143
2695,2952,4,25,dV,56,0.756,1,1,Young,204,234,31,997.3,340.2,839.6,221.3,4.23,341,False,0.012404692082111438
2696,2953,4,25,dV,57,1.142,1,1,Young,474,557,84,866.1,247.6,1112.1,562.3,9.12,221,False,0.04126696832579185
2697,2954,4,25,dV,58,1.343,1,2,Young,771,822,52,1108.5,562.6,857.8,236.6,9.4,584,False,0.016095890410958904
2698,2955,4,25,dV,59,1.548,1,4,Young,216,284,69,2048.3,794.7,1045.5,645.9,17.36,632,False,0.027468354430379746
2699,2956,4,25,dV,60,9.401,1,2,Young,407,448,42,1048.2,636.6,890.9,271.4,9.54,640,False,0.01490625
2700,2957,4,25,dV,61,9.83,0,3,Young,711,771,61,912.9,300.1,1216.6,479.6,7.21,415,False,0.017373493975903615
2701,2958,4,25,dV,62,1.332,1,3,Young,938,982,45,1199.6,492.7,878.2,208.7,9.33,489,False,0.019079754601226993
2702,2959,4,25,dV,63,1.372,0,2,Young,237,284,48,832.0,480.6,900.2,296.4,4.82,468,False,0.0102991452991453
2703,2960,4,25,dV,64,2.669,1,2,Young,455,513,59,911.2,290.8,1281.4,421.9,7.59,407,False,0.01864864864864865
2704,2961,4,26,dA,49,2.648,0,0,Young,809,860,52,1283.3,441.9,954.2,269.5,7.48,477,False,0.01568134171907757
2705,2962,4,26,dA,50,0.841,1,0,Young,404,662,259,866.9,302.9,848.7,299.8,0.35,684,False,0.0005116959064327485
2706,2963,4,26,dA,51,1.437,1,0,Young,298,314,17,929.2,316.0,882.2,317.5,0.88,77,False,0.011428571428571429
2707,2964,4,26,dA,52,0.786,1,0,Young,451,514,64,901.6,309.9,1253.0,501.3,8.07,407,False,0.019828009828009828
2708,2965,4,26,dA,53,1.5,0,0,Young,647,690,44,1223.8,507.1,1003.0,529.5,4.07,255,False,0.015960784313725492
